OTT,RMSE_MORE,R_2_MORE,RMSE_LESS,R_2_LESS,RMSE_SUM,R_2_PRODUCT,final_score
341,101.31511496432685,0.8929357792789766,57.40986102592396,0.9179887221063541,158.7249759902508,0.4098524874716746,93.67114975676469
342,98.2951256286352,0.9089653931543172,59.70685462195669,0.9140527457831535,158.00198025059188,0.4154211567172837,92.3646148512696
343,102.05645556670521,0.89987446538219,59.338598584698715,0.9190673092553382,161.39505415140394,0.41352260178319766,94.6545514437753
344,102.56213266394892,0.8962166289095542,61.380787230376214,0.9089303988986394,163.94291989432514,0.4072992690071775,97.16908846246426
345,98.64688446296745,0.9080299231380313,60.66011591581915,0.9165856515412215,159.3070003787866,0.41614359935919887,93.01241183804109
346,102.04963958590729,0.892926937916375,60.892074888183615,0.917309577053299,162.9417144740909,0.40954521587978365,96.20971484397728
347,98.70453232677883,0.8970069737419241,61.44585552012369,0.9131056274337105,160.15038784690253,0.40953105778551674,94.56383010719978
348,100.22944660672783,0.893395883358418,61.75738618133742,0.9136196850143038,161.98683278806524,0.4081120327734968,95.87805717638741
349,103.73710171496754,0.8923400501165967,63.488467057289846,0.9162391304121981,167.2255687722574,0.40879843577540387,98.86401783650635
350,102.9636679366306,0.8931684759782373,63.005000858360674,0.9131499286623452,165.9686687949913,0.40779836506149153,98.28691700896164
351,100.51180381543838,0.8957278536682128,60.43899811705981,0.9215804572258173,160.9508019324982,0.41274264246672576,94.5195426357403
352,101.97994409800886,0.8917217932223152,65.26611533048903,0.9130027813846496,167.2460594284979,0.40707223871664056,99.16483160040295
353,105.10085546137627,0.8841883268149743,62.43273284448883,0.924027101875233,167.5335883058651,0.408506988569376,99.09494666281452
354,104.16110110911288,0.8874883245302881,64.1605446786713,0.9187785853171618,168.32164578778418,0.40770263364871817,99.6964675000179
